nummer1,klantnummer,klantnaam,periode,datum,fk,prdkode,prdomschr,totaal,tnetto,aantal,eenheid,stukprijs,btwperc,lotnr,vervaldat,factuurregime,betaald_kas,lijnperc,lijntotnetto
260897,"13994","Carron Danny",1,09-01-2026," ","09663","Nibbly Frikandel 40x100g",50.70,47.83,1.00,"KART",13.17,6.0,"0000009663254744",11-05-2026,2,0.00,0,13.17
260897,"13994","Carron Danny",1,09-01-2026," ","12206","VarkensWANGETJES +-1 kg",50.70,47.83,1.06,"KG",9.63,6.0,"00000122062563114100",05-08-2027,2,0.00,0,10.21
260898,"13489","Steven Gaeremyn",1,09-01-2026," ","09663","Nibbly Frikandel 40x100g",11.97,11.29,1.00,"KART",11.29,6.0,"0000009663254744",11-05-2026,2,11.97,0,11.29
260899,"8123","Soup @ home",1,09-01-2026," ","","",164.94,155.60,0.00,"",0.00,0.0,"",-  -,3,164.94,0,0.00
260899,"8123","Soup @ home",1,09-01-2026," ","","Bestelbon 636752/09-01-2026/Ri",164.94,155.60,0.00,"",0.00,0.0,"",-  -,3,164.94,0,0.00
260899,"8123","Soup @ home",1,09-01-2026," ","","WERD AFGEHAALD",164.94,155.60,0.00,"",0.00,0.0,"",-  -,3,164.94,0,0.00
260899,"8123","Soup @ home",1,09-01-2026," ","","",164.94,155.60,0.00,"",0.00,0.0,"",-  -,3,164.94,0,0.00
260899,"8123","Soup @ home",1,09-01-2026," ","12216","Soep balletjes 1 kg",164.94,155.60,10.00,"KG",6.08,6.0,"0000012216260093",26-05-2027,3,164.94,0,60.80
260899,"8123","Soup @ home",1,09-01-2026," ","01024","Knolselderblokjes 10/10 2.5kg",164.94,155.60,20.00,"KG",1.10,6.0,"0000001024256380",14-11-2027,3,164.94,0,22.00
260899,"8123","Soup @ home",1,09-01-2026," ","01040","Prei Wit Schijfsnit  70/30 2.5",164.94,155.60,40.00,"KG",1.82,6.0,"0000001040256164",20-05-2028,3,164.94,0,72.80
260900,"12251","Ma Kwizien BV nieuw",1,10-01-2026," ","","",55.22,52.09,0.00,"",0.00,0.0,"",-  -,3,0.00,0,0.00
260900,"12251","Ma Kwizien BV nieuw",1,10-01-2026," ","","Bestelbon 636724/09-01-2026/Fr",55.22,52.09,0.00,"",0.00,0.0,"",-  -,3,0.00,0,0.00
260900,"12251","Ma Kwizien BV nieuw",1,10-01-2026," ","","",55.22,52.09,0.00,"",0.00,0.0,"",-  -,3,0.00,0,0.00
260900,"12251","Ma Kwizien BV nieuw",1,10-01-2026," ","66699","IJsbuche Fruits Rouges 700ml 7",55.22,52.09,2.00,"VE",14.38,6.0,"0000066699256433",19-05-2026,3,0.00,1,28.47
260900,"12251","Ma Kwizien BV nieuw",1,10-01-2026," ","80064","Portie Kerstbal PER 2x130ml",55.22,52.09,2.00,"VE",5.63,6.0,"0000080064256433",02-12-2026,3,0.00,1,11.15
260900,"12251","Ma Kwizien BV nieuw",1,10-01-2026," ","","pknm: Jordy",55.22,52.09,0.00,"",0.00,0.0,"",-  -,3,0.00,1,0.00
260900,"12251","Ma Kwizien BV nieuw",1,10-01-2026," ","","Pk09-0117:18 M1",55.22,52.09,0.00,"",0.00,0.0,"",-  -,3,0.00,1,0.00
260900,"12251","Ma Kwizien BV nieuw",1,10-01-2026," ","","",55.22,52.09,0.00,"",0.00,0.0,"",-  -,3,0.00,0,0.00
260900,"12251","Ma Kwizien BV nieuw",1,10-01-2026," ","","Bestelbon 636742/09-01-2026/Fa",55.22,52.09,0.00,"",0.00,0.0,"",-  -,3,0.00,0,0.00
260900,"12251","Ma Kwizien BV nieuw",1,10-01-2026," ","","",55.22,52.09,0.00,"",0.00,0.0,"",-  -,3,0.00,0,0.00
260900,"12251","Ma Kwizien BV nieuw",1,10-01-2026," ","","gratis stalen",55.22,52.09,0.00,"",0.00,0.0,"",-  -,3,0.00,1,0.00
260900,"12251","Ma Kwizien BV nieuw",1,10-01-2026," ","","Wagyu vlees",55.22,52.09,0.00,"",0.00,0.0,"",-  -,3,0.00,1,0.00
260900,"12251","Ma Kwizien BV nieuw",1,10-01-2026," ","","meeleveren",55.22,52.09,0.00,"",0.00,0.0,"",-  -,3,0.00,1,0.00
260900,"12251","Ma Kwizien BV nieuw",1,10-01-2026," ","","dit komt nog binnen",55.22,52.09,0.00,"",0.00,0.0,"",-  -,3,0.00,1,0.00
260900,"12251","Ma Kwizien BV nieuw",1,10-01-2026," ","","vandaag",55.22,52.09,0.00,"",0.00,0.0,"",-  -,3,0.00,1,0.00
260900,"12251","Ma Kwizien BV nieuw",1,10-01-2026," ","","pknm: Jordy",55.22,52.09,0.00,"",0.00,0.0,"",-  -,3,0.00,1,0.00
260900,"12251","Ma Kwizien BV nieuw",1,10-01-2026," ","","plnm: 01091702Lander",55.22,52.09,0.00,"",0.00,0.0,"",-  -,3,0.00,1,0.00
260900,"12251","Ma Kwizien BV nieuw",1,10-01-2026," ","","Pk09-0117:18 M1",55.22,52.09,0.00,"",0.00,0.0,"",-  -,3,0.00,1,0.00
260900,"12251","Ma Kwizien BV nieuw",1,10-01-2026," ","","",55.22,52.09,0.00,"",0.00,0.0,"",-  -,3,0.00,0,0.00
260900,"12251","Ma Kwizien BV nieuw",1,10-01-2026," ","","PICANHA/RUMP",55.22,52.09,1.82,"",0.00,6.0,"0000080064256433",02-12-2026,3,0.00,1,0.00
260900,"12251","Ma Kwizien BV nieuw",1,10-01-2026," ","","BAVETTE ALOYAU",55.22,52.09,1.58,"",0.00,6.0,"0000080064256433",02-12-2026,3,0.00,1,0.00
260900,"12251","Ma Kwizien BV nieuw",1,10-01-2026," ","","ZENUWSTUK",55.22,52.09,2.20,"",0.00,6.0,"0000080064256433",02-12-2026,3,0.00,1,0.00
260900,"12251","Ma Kwizien BV nieuw",1,10-01-2026," ","","TEPANYAKI OPLEG NRK",55.22,52.09,2.10,"",0.00,6.0,"0000080064256433",02-12-2026,3,0.00,1,0.00
260900,"12251","Ma Kwizien BV nieuw",1,10-01-2026," ","","FILET PUR",55.22,52.09,2.94,"",0.00,6.0,"0000080064256433",02-12-2026,3,0.00,1,0.00
260900,"12251","Ma Kwizien BV nieuw",1,10-01-2026," ","","CONTER MET FILET",55.22,52.09,6.36,"",1.98,6.0,"0000000000000000",-  -,3,0.00,1,12.47
260901,"11584","Blancke BV",1,10-01-2026," ","","",807.27,761.58,0.00,"",0.00,0.0,"",-  -,3,0.00,0,0.00
260901,"11584","Blancke BV",1,10-01-2026," ","","Bestelbon 636729/09-01-2026/Ve",807.27,761.58,0.00,"",0.00,0.0,"",-  -,3,0.00,0,0.00
260901,"11584","Blancke BV",1,10-01-2026," ","","",807.27,761.58,0.00,"",0.00,0.0,"",-  -,3,0.00,0,0.00
260901,"11584","Blancke BV",1,10-01-2026," ","29920","Scampi VNN gepeld PD 16/20 FRC",807.27,761.58,10.00,"VE",9.10,6.0,"0000029920256690",04-06-2027,3,0.00,0,91.00
260901,"11584","Blancke BV",1,10-01-2026," ","41704","Zalmfilets zonder vel diepvrie",807.27,761.58,7.30,"KG",14.69,6.0,"0000041704256537",02-07-2027,3,0.00,0,107.24
260901,"11584","Blancke BV",1,10-01-2026," ","43574","Gratin Dauphinois Italiaans 15",807.27,761.58,6.00,"VE",10.39,6.0,"0000043574253522",29-08-2026,3,0.00,0,62.34
260901,"11584","Blancke BV",1,10-01-2026," ","01020","Ajuinblokjes 10x10  2.5 kg",807.27,761.58,10.00,"KG",1.40,6.0,"00000010202564380411",30-10-2027,3,0.00,0,14.00
260901,"11584","Blancke BV",1,10-01-2026," ","01015","Wortelkubus 10x10mm 2.5kg",807.27,761.58,10.00,"KG",0.93,6.0,"0000001015256380",22-11-2027,3,0.00,0,9.30
260901,"11584","Blancke BV",1,10-01-2026," ","43226","Puree Gourmande 2.5kg Lutosa F",807.27,761.58,50.00,"KG",2.38,6.0,"0000043226256245",28-04-2027,3,0.00,0,119.00
260901,"11584","Blancke BV",1,10-01-2026," ","81412","Brood Noten met rozijnen 377 D",807.27,761.58,1.00,"KART",39.53,6.0,"0000081412260041",15-12-2026,3,0.00,0,39.53
260901,"11584","Blancke BV",1,10-01-2026," ","07366","Solarec halfvolle melk 12 x 1L",807.27,761.58,4.00,"KART",11.69,6.0,"0000007366256390",28-08-2026,3,0.00,0,46.76
260901,"11584","Blancke BV",1,10-01-2026," ","42204","Gerookte zalm voorgesneden  GO",807.27,761.58,10.94,"KG",24.90,6.0,"0000042204260026",04-02-2026,3,0.00,0,272.41
260901,"11584","Blancke BV",1,10-01-2026," ","","pknm: Lander",807.27,761.58,0.00,"",0.00,0.0,"",-  -,3,0.00,0,0.00
260901,"11584","Blancke BV",1,10-01-2026," ","","pknm: Lander",807.27,761.58,0.00,"",0.00,0.0,"",-  -,3,0.00,0,0.00
260901,"11584","Blancke BV",1,10-01-2026," ","","pknm: Lander",807.27,761.58,0.00,"",0.00,0.0,"",-  -,3,0.00,0,0.00
260901,"11584","Blancke BV",1,10-01-2026," ","","plnm: 01091507Lander",807.27,761.58,0.00,"",0.00,0.0,"",-  -,3,0.00,0,0.00
260901,"11584","Blancke BV",1,10-01-2026," ","","plnm: 01091512Lander",807.27,761.58,0.00,"",0.00,0.0,"",-  -,3,0.00,0,0.00
260901,"11584","Blancke BV",1,10-01-2026," ","","Pk09-0117:18 M1",807.27,761.58,0.00,"",0.00,0.0,"",-  -,3,0.00,0,0.00
260902,"10254","Cotton Kitchen Zwevezele",1,10-01-2026," ","","",520.83,491.35,0.00,"",0.00,0.0,"",-  -,2,0.00,0,0.00
260902,"10254","Cotton Kitchen Zwevezele",1,10-01-2026," ","","Bestelbon 636739/09-01-2026/Fa",520.83,491.35,0.00,"",0.00,0.0,"",-  -,2,0.00,0,0.00
260902,"10254","Cotton Kitchen Zwevezele",1,10-01-2026," ","","",520.83,491.35,0.00,"",0.00,0.0,"",-  -,2,0.00,0,0.00
260902,"10254","Cotton Kitchen Zwevezele",1,10-01-2026," ","12215","Pulled Pork natuur 2kg",520.83,491.35,12.00,"KG",12.31,6.0,"0000012215253629",28-06-2026,2,0.00,1,146.24
260902,"10254","Cotton Kitchen Zwevezele",1,10-01-2026," ","17532","Gyoza groenten 30st 20g  600g",520.83,491.35,60.00,"VE",5.81,6.0,"0000017532255558",03-01-2027,2,0.00,1,345.11
260902,"10254","Cotton Kitchen Zwevezele",1,10-01-2026," ","","pknm: Lander",520.83,491.35,0.00,"",0.00,0.0,"",-  -,2,0.00,1,0.00
260902,"10254","Cotton Kitchen Zwevezele",1,10-01-2026," ","","pknm: Lander",520.83,491.35,0.00,"",0.00,0.0,"",-  -,2,0.00,1,0.00
260902,"10254","Cotton Kitchen Zwevezele",1,10-01-2026," ","","plnm: 01091702Lander",520.83,491.35,0.00,"",0.00,0.0,"",-  -,2,0.00,1,0.00
260902,"10254","Cotton Kitchen Zwevezele",1,10-01-2026," ","","Pk09-0117:18 M1",520.83,491.35,0.00,"",0.00,0.0,"",-  -,2,0.00,1,0.00
260903,"7118","Distrifoods BV d'Aertrycke",1,10-01-2026," ","","",100.17,94.50,0.00,"",0.00,0.0,"",-  -,3,0.00,0,0.00
260903,"7118","Distrifoods BV d'Aertrycke",1,10-01-2026," ","","Bestelbon 636710/09-01-2026/Xa",100.17,94.50,0.00,"",0.00,0.0,"",-  -,3,0.00,0,0.00
260903,"7118","Distrifoods BV d'Aertrycke",1,10-01-2026," ","","",100.17,94.50,0.00,"",0.00,0.0,"",-  -,3,0.00,0,0.00
260903,"7118","Distrifoods BV d'Aertrycke",1,10-01-2026," ","","Vorige week blijkbaar verkeerd",100.17,94.50,0.00,"",0.00,0.0,"",-  -,3,0.00,0,0.00
260903,"7118","Distrifoods BV d'Aertrycke",1,10-01-2026," ","41127","Scharfilets GESTREKT 80-140g",100.17,94.50,10.00,"KG",8.20,6.0,"0000041127256012",20-11-2026,3,0.00,0,82.00
260903,"7118","Distrifoods BV d'Aertrycke",1,10-01-2026," ","02063","Soepgroenten  8 soorten 2 5kg",100.17,94.50,10.00,"KG",1.25,6.0,"0000002063256380",07-11-2027,3,0.00,0,12.50
260903,"7118","Distrifoods BV d'Aertrycke",1,10-01-2026," ","","pknm: Lander",100.17,94.50,0.00,"",0.00,0.0,"",-  -,3,0.00,0,0.00
260903,"7118","Distrifoods BV d'Aertrycke",1,10-01-2026," ","","plnm: 01091507Lander",100.17,94.50,0.00,"",0.00,0.0,"",-  -,3,0.00,0,0.00
260903,"7118","Distrifoods BV d'Aertrycke",1,10-01-2026," ","","plnm: 01091512Lander",100.17,94.50,0.00,"",0.00,0.0,"",-  -,3,0.00,0,0.00
260903,"7118","Distrifoods BV d'Aertrycke",1,10-01-2026," ","","Pk09-0117:18 M1",100.17,94.50,0.00,"",0.00,0.0,"",-  -,3,0.00,0,0.00
260904,"6981","Dugardeyn Bvba",1,10-01-2026," ","","",1353.12,1276.53,0.00,"",0.00,0.0,"",-  -,2,0.00,0,0.00
260904,"6981","Dugardeyn Bvba",1,10-01-2026," ","","Bestelbon 636678/09-01-2026/Yo",1353.12,1276.53,0.00,"",0.00,0.0,"",-  -,2,0.00,0,0.00
260904,"6981","Dugardeyn Bvba",1,10-01-2026," ","","",1353.12,1276.53,0.00,"",0.00,0.0,"",-  -,2,0.00,0,0.00
260904,"6981","Dugardeyn Bvba",1,10-01-2026," ","34414","Surimi chunks paprika 1kg VICI",1353.12,1276.53,20.00,"KG",5.32,6.0,"0000034414255444",05-04-2027,2,0.00,0,106.40
260904,"6981","Dugardeyn Bvba",1,10-01-2026," ","","pknm: Renzo",1353.12,1276.53,0.00,"",0.00,0.0,"",-  -,2,0.00,0,0.00
260904,"6981","Dugardeyn Bvba",1,10-01-2026," ","","Pk09-0117:24 M1",1353.12,1276.53,0.00,"",0.00,0.0,"",-  -,2,0.00,0,0.00
260904,"6981","Dugardeyn Bvba",1,10-01-2026," ","","",1353.12,1276.53,0.00,"",0.00,0.0,"",-  -,2,0.00,0,0.00
260904,"6981","Dugardeyn Bvba",1,10-01-2026," ","","Bestelbon 636756/09-01-2026/Xa",1353.12,1276.53,0.00,"",0.00,0.0,"",-  -,2,0.00,0,0.00
260904,"6981","Dugardeyn Bvba",1,10-01-2026," ","","niet voor",1353.12,1276.53,0.00,"",0.00,0.0,"",-  -,2,0.00,0,0.00
260904,"6981","Dugardeyn Bvba",1,10-01-2026," ","41144","Pangasius ROLLETJES 40-60g 5kg",1353.12,1276.53,100.00,"KG",4.25,6.0,"0000041144256290",29-03-2027,2,0.00,0,425.00
260904,"6981","Dugardeyn Bvba",1,10-01-2026," ","35509","Langoustines rauw 16/20 1kg",1353.12,1276.53,6.00,"VE",11.34,6.0,"0000035509254760",25-04-2027,2,0.00,0,68.04
260904,"6981","Dugardeyn Bvba",1,10-01-2026," ","41142","Kabeljauwhaasjes  180-220g IQF",1353.12,1276.53,10.00,"KG",13.50,6.0,"0000041142256290",01-05-2027,2,0.00,0,135.00
260904,"6981","Dugardeyn Bvba",1,10-01-2026," ","34414","Surimi chunks paprika 1kg VICI",1353.12,1276.53,20.00,"KG",4.55,6.0,"0000034414255444",05-04-2027,2,0.00,0,91.00
260904,"6981","Dugardeyn Bvba",1,10-01-2026," ","06093","Darégal bieslook 250g",1353.12,1276.53,16.00,"VE",2.80,6.0,"0000006093256389",31-05-2028,2,0.00,0,44.80
260904,"6981","Dugardeyn Bvba",1,10-01-2026," ","55225","Dugardeyn KrokettenNIET BESCHI",1353.12,1276.53,30.00,"KART",0.00,6.0,"",-  -,2,0.00,0,0.00
260904,"6981","Dugardeyn Bvba",1,10-01-2026," ","92030","Puree 2.5kg   Pomuni",1353.12,1276.53,140.00,"KG",1.60,6.0,"0000092030256640",22-10-2026,2,0.00,0,224.00
260904,"6981","Dugardeyn Bvba",1,10-01-2026," ","99020","Brood Carre Wit Klein 3554-02",1353.12,1276.53,1.00,"KART",16.23,6.0,"0000099020253534",13-06-2026,2,0.00,0,16.23
260904,"6981","Dugardeyn Bvba",1,10-01-2026," ","96228","Brood Boeren bruin groot 368-0",1353.12,1276.53,1.00,"KART",18.45,6.0,"0000096228256223",27-10-2026,2,0.00,0,18.45
260904,"6981","Dugardeyn Bvba",1,10-01-2026," ","96227","Brood Boeren Ardens wit groot",1353.12,1276.53,1.00,"KART",18.45,6.0,"0000096227256653",20-10-2026,2,0.00,0,18.45
260904,"6981","Dugardeyn Bvba",1,10-01-2026," ","81365","Brood Boeren  Ardens wit klein",1353.12,1276.53,1.00,"KART",15.09,6.0,"0000081365256223",06-10-2026,2,0.00,0,15.09
260904,"6981","Dugardeyn Bvba",1,10-01-2026," ","79215","Half Stokbrood wit 27cm 120g (",1353.12,1276.53,1.00,"KART",13.05,6.0,"0000079215260041",03-09-2026,2,0.00,0,13.05
260904,"6981","Dugardeyn Bvba",1,10-01-2026," ","79081","Stokbrood  bruin Frans 57cm 80",1353.12,1276.53,1.00,"KART",20.61,6.0,"0000079081255457",17-07-2026,2,0.00,0,20.61
260904,"6981","Dugardeyn Bvba",1,10-01-2026," ","85020","Balance boekweitbaguette 350g",1353.12,1276.53,1.00,"KART",35.52,6.0,"0000085020256483",28-08-2026,2,0.00,0,35.52
260904,"6981","Dugardeyn Bvba",1,10-01-2026," ","96283","Brood Breughel klein 3587 DF B",1353.12,1276.53,1.00,"KART",16.39,6.0,"0000096283255565",15-08-2026,2,0.00,0,16.39
260904,"6981","Dugardeyn Bvba",1,10-01-2026," ","80024","Brood Zonnebloem 600gr 108024",1353.12,1276.53,1.00,"KART",28.50,6.0,"0000080024254975",15-08-2026,2,0.00,0,28.50
260904,"6981","Dugardeyn Bvba",1,10-01-2026," ","","pknm: Renzo",1353.12,1276.53,0.00,"",0.00,0.0,"",-  -,2,0.00,0,0.00
260904,"6981","Dugardeyn Bvba",1,10-01-2026," ","","pknm: Renzo",1353.12,1276.53,0.00,"",0.00,0.0,"",-  -,2,0.00,0,0.00
260904,"6981","Dugardeyn Bvba",1,10-01-2026," ","","plnm: 01091652Renzo",1353.12,1276.53,0.00,"",0.00,0.0,"",-  -,2,0.00,0,0.00
260904,"6981","Dugardeyn Bvba",1,10-01-2026," ","","plnm: 01091652Renzo",1353.12,1276.53,0.00,"",0.00,0.0,"",-  -,2,0.00,0,0.00
260904,"6981","Dugardeyn Bvba",1,10-01-2026," ","","Pk09-0117:24 M1",1353.12,1276.53,0.00,"",0.00,0.0,"",-  -,2,0.00,0,0.00
260905,"12650","Didier Slagerij  BVBA",1,10-01-2026," ","","",462.58,436.40,0.00,"",0.00,0.0,"",-  -,3,0.00,0,0.00
260905,"12650","Didier Slagerij  BVBA",1,10-01-2026," ","","Bestelbon 636712/09-01-2026/we",462.58,436.40,0.00,"",0.00,0.0,"",-  -,3,0.00,0,0.00
260905,"12650","Didier Slagerij  BVBA",1,10-01-2026," ","","",462.58,436.40,0.00,"",0.00,0.0,"",-  -,3,0.00,0,0.00
260905,"12650","Didier Slagerij  BVBA",1,10-01-2026," ","","Online webbestelling :",462.58,436.40,0.00,"",0.00,0.0,"",-  -,3,0.00,0,0.00
260905,"12650","Didier Slagerij  BVBA",1,10-01-2026," ","02634","Rode kool 2.5kg",462.58,436.40,10.00,"KG",1.36,6.0,"0000002634253482",03-12-2027,3,0.00,0,13.60
260905,"12650","Didier Slagerij  BVBA",1,10-01-2026," ","02652","Groentemix broccolisoep 2x5kg",462.58,436.40,20.00,"KG",1.80,6.0,"0000002652256171",13-06-2027,3,0.00,0,36.00
260905,"12650","Didier Slagerij  BVBA",1,10-01-2026," ","01024","Knolselderblokjes 10/10 2.5kg",462.58,436.40,20.00,"KG",1.14,6.0,"0000001024256380",14-11-2027,3,0.00,0,22.80
260905,"12650","Didier Slagerij  BVBA",1,10-01-2026," ","02063","Soepgroenten  8 soorten 2 5kg",462.58,436.40,20.00,"KG",1.30,6.0,"0000002063256380",07-11-2027,3,0.00,0,26.00
260905,"12650","Didier Slagerij  BVBA",1,10-01-2026," ","01021","Ajuinschijfjes  2.5kg",462.58,436.40,100.00,"KG",1.52,6.0,"0000001021256427",30-09-2027,3,0.00,0,152.00
260905,"12650","Didier Slagerij  BVBA",1,10-01-2026," ","01032","Champignonschijfjes Hotel 2.5k",462.58,436.40,20.00,"KG",1.53,6.0,"0000001032260028",14-11-2027,3,0.00,0,30.60
260905,"12650","Didier Slagerij  BVBA",1,10-01-2026," ","01066","Wortelenschijfjes  Vlakke Snit",462.58,436.40,20.00,"KG",1.08,6.0,"0000001066255907",16-09-2027,3,0.00,0,21.60
260905,"12650","Didier Slagerij  BVBA",1,10-01-2026," ","01265","Pompoen kubus 2.5kg",462.58,436.40,20.00,"KG",1.67,6.0,"0000001265256380",12-11-2027,3,0.00,0,33.40
260905,"12650","Didier Slagerij  BVBA",1,10-01-2026," ","02067","Hutsepot groenten 2.5kg",462.58,436.40,40.00,"KG",1.56,6.0,"0000002067256213",19-03-2028,3,0.00,0,62.40
260905,"12650","Didier Slagerij  BVBA",1,10-01-2026," ","01250","Pastinaak blokjes 10/10 2.5kg",462.58,436.40,20.00,"KG",1.90,6.0,"0000001250260038",03-12-2027,3,0.00,0,38.00
260905,"12650","Didier Slagerij  BVBA",1,10-01-2026," ","","pknm: Renzo",462.58,436.40,0.00,"",0.00,0.0,"",-  -,3,0.00,0,0.00
260905,"12650","Didier Slagerij  BVBA",1,10-01-2026," ","","plnm: 01091615Renzo",462.58,436.40,0.00,"",0.00,0.0,"",-  -,3,0.00,0,0.00
260905,"12650","Didier Slagerij  BVBA",1,10-01-2026," ","","Pk09-0117:23 M1",462.58,436.40,0.00,"",0.00,0.0,"",-  -,3,0.00,0,0.00
260906,"11672","Bistro Fines Claires",1,10-01-2026," ","","",263.73,248.80,0.00,"",0.00,0.0,"",-  -,3,0.00,0,0.00
260906,"11672","Bistro Fines Claires",1,10-01-2026," ","","Bestelbon 636442/08-01-2026/Fr",263.73,248.80,0.00,"",0.00,0.0,"",-  -,3,0.00,0,0.00
260906,"11672","Bistro Fines Claires",1,10-01-2026," ","","Voormiddag",263.73,248.80,0.00,"",0.00,0.0,"",-  -,3,0.00,0,0.00
260906,"11672","Bistro Fines Claires",1,10-01-2026," ","","pknm: Amos",263.73,248.80,0.00,"",0.00,0.0,"",-  -,3,0.00,0,0.00
260906,"11672","Bistro Fines Claires",1,10-01-2026," ","29023","Scampi BT easy peel 13/15 RC I",263.73,248.80,20.00,"VE",12.44,6.0,"0000029023256410",30-06-2027,3,0.00,0,248.80
260906,"11672","Bistro Fines Claires",1,10-01-2026," ","","pknm: Renzo",263.73,248.80,0.00,"",0.00,0.0,"",-  -,3,0.00,0,0.00
260906,"11672","Bistro Fines Claires",1,10-01-2026," ","","plnm: 01091527Renzo",263.73,248.80,0.00,"",0.00,0.0,"",-  -,3,0.00,0,0.00
260906,"11672","Bistro Fines Claires",1,10-01-2026," ","","Pk09-0117:23 M1",263.73,248.80,0.00,"",0.00,0.0,"",-  -,3,0.00,0,0.00
260907,"13733","Residentie Vastgoed",1,10-01-2026," ","","",603.15,569.01,0.00,"",0.00,0.0,"",-  -,3,0.00,0,0.00
260907,"13733","Residentie Vastgoed",1,10-01-2026," ","","Bestelbon 636774/09-01-2026/we",603.15,569.01,0.00,"",0.00,0.0,"",-  -,3,0.00,0,0.00
260907,"13733","Residentie Vastgoed",1,10-01-2026," ","","",603.15,569.01,0.00,"",0.00,0.0,"",-  -,3,0.00,0,0.00
260907,"13733","Residentie Vastgoed",1,10-01-2026," ","","Online webbestelling :",603.15,569.01,0.00,"",0.00,0.0,"",-  -,3,0.00,0,0.00
260907,"13733","Residentie Vastgoed",1,10-01-2026," ","","#Graag 10min vooraf bellen 049",603.15,569.01,0.00,"",0.00,0.0,"",-  -,3,0.00,0,0.00
260907,"13733","Residentie Vastgoed",1,10-01-2026," ","","6524044 #",603.15,569.01,0.00,"",0.00,0.0,"",-  -,3,0.00,0,0.00
260907,"13733","Residentie Vastgoed",1,10-01-2026," ","65000","Iberico pata negra kroket 10 x",603.15,569.01,1.00,"KART",20.90,6.0,"",-  -,3,0.00,0,20.90
260907,"13733","Residentie Vastgoed",1,10-01-2026," ","","Croc & Croq Kippenborrelhapjes",603.15,569.01,0.00,"VE",0.00,0.0,"",-  -,3,0.00,0,0.00
260907,"13733","Residentie Vastgoed",1,10-01-2026," ","10091","Mini cup Chocolademousse Melk",603.15,569.01,1.00,"KART",19.94,6.0,"0000010091256234",03-12-2026,3,0.00,0,19.94
260907,"13733","Residentie Vastgoed",1,10-01-2026," ","01020","Ajuinblokjes 10x10  2.5 kg",603.15,569.01,10.00,"KG",1.50,6.0,"00000010202564380411",30-10-2027,3,0.00,0,15.00
260907,"13733","Residentie Vastgoed",1,10-01-2026," ","21282","Mini Viennoiserie 28g premium",603.15,569.01,1.00,"KART",35.65,6.0,"0000021282256671",06-11-2026,3,0.00,0,35.65
260907,"13733","Residentie Vastgoed",1,10-01-2026," ","24426","Apero gerookte zalmkroketje 40",603.15,569.01,1.00,"KART",15.50,6.0,"0000024426256605",03-01-2027,3,0.00,0,15.50
260907,"13733","Residentie Vastgoed",1,10-01-2026," ","28990","Mini bagel groenten en pompoen",603.15,569.01,1.00,"KART",26.87,6.0,"0000028990244778",09-04-2026,3,0.00,0,26.87
260907,"13733","Residentie Vastgoed",1,10-01-2026," ","09663","Nibbly Frikandel 40x100g",603.15,569.01,1.00,"KART",13.17,6.0,"0000009663254744",11-05-2026,3,0.00,0,13.17
260907,"13733","Residentie Vastgoed",1,10-01-2026," ","11785","Zalmmousse 400g spuitzakje",603.15,569.01,6.00,"VE",5.95,6.0,"0000011785254872",30-09-2026,3,0.00,0,35.70
260907,"13733","Residentie Vastgoed",1,10-01-2026," ","34402","I Sea muslitos 800g",603.15,569.01,12.00,"VE",3.78,6.0,"0000034402244142",30-10-2026,3,0.00,0,45.36
260907,"13733","Residentie Vastgoed",1,10-01-2026," ","24110","Wagner Piccolinis tomaat mozza",603.15,569.01,10.00,"VE",4.09,6.0,"0000024110253588",31-05-2026,3,0.00,0,40.90
260907,"13733","Residentie Vastgoed",1,10-01-2026," ","25450","Vanreusel mini classics (6 soo",603.15,569.01,1.00,"KART",25.04,6.0,"0000025450255705",04-06-2026,3,0.00,0,25.04
260907,"13733","Residentie Vastgoed",1,10-01-2026," ","07487","Diadem champignons gesneden (h",603.15,569.01,6.00,"VE",6.17,6.0,"0000007487253998",11-04-2027,3,0.00,0,37.02
260907,"13733","Residentie Vastgoed",1,10-01-2026," ","35502","Verse garnalen 1kg KLAAS PUUL",603.15,569.01,6.00,"KG",39.66,6.0,"0000035502256666",18-01-2026,3,0.00,0,237.96
260907,"13733","Residentie Vastgoed",1,10-01-2026," ","","pknm: Lander",603.15,569.01,0.00,"",0.00,0.0,"",-  -,3,0.00,0,0.00
260907,"13733","Residentie Vastgoed",1,10-01-2026," ","","pknm: Lander",603.15,569.01,0.00,"",0.00,0.0,"",-  -,3,0.00,0,0.00
260907,"13733","Residentie Vastgoed",1,10-01-2026," ","","pknm: Lander",603.15,569.01,0.00,"",0.00,0.0,"",-  -,3,0.00,0,0.00
260907,"13733","Residentie Vastgoed",1,10-01-2026," ","","plnm: 01091718Lander",603.15,569.01,0.00,"",0.00,0.0,"",-  -,3,0.00,0,0.00
260907,"13733","Residentie Vastgoed",1,10-01-2026," ","","Pk09-0117:23 M1",603.15,569.01,0.00,"",0.00,0.0,"",-  -,3,0.00,0,0.00
260907,"13733","Residentie Vastgoed",1,10-01-2026," ","","",603.15,569.01,0.00,"",0.00,0.0,"",-  -,3,0.00,0,0.00
260907,"13733","Residentie Vastgoed",1,10-01-2026," ","","volgende produc(ten) zijn uit",603.15,569.01,0.00,"",0.00,0.0,"",-  -,3,0.00,0,0.00
